,min_variance,utility_ra2,utility_ra10,utility_ra50,max_sharpe,risk_parity,equal_weight,buy_and_hold_equal,nifty50
2025-03-03,0.9550679808309194,0.8943174390720563,0.9147052110442525,0.9521368603723551,0.9274773105281324,0.908635017604026,0.8847432786639032,0.8844646167497944,0.8843864249501838
2025-03-04,0.9556798338810497,0.9017543945456783,0.9209189286359544,0.9537030160117563,0.935226988791827,0.9061922263909226,0.8816131985141086,0.8816848551896423,0.8829210482523207
2025-03-05,0.961934468456862,0.9139504144969417,0.928455219579171,0.9597376395353713,0.943626219972989,0.918148330905276,0.8955575984088122,0.8952950642296944,0.8931026245509672
2025-03-06,0.9674743229359538,0.9144601525796493,0.9319685290019027,0.9648948694905257,0.9474456739393761,0.9254006310220481,0.9033276796187105,0.9019458729087709,0.9013949464690435
2025-03-07,0.9661129465409901,0.9101613938268116,0.929365023521497,0.9626335911838633,0.9439040708405708,0.9241626776792021,0.9016886103069945,0.9001291041037237,0.9017068417278372
2025-03-10,0.9661789773009339,0.904209286513216,0.9257701186718986,0.9626124366350617,0.9396735685281222,0.9198296091316824,0.8953428960278402,0.8942762348908148,0.8980204802890239
2025-03-11,0.9670233339772878,0.9044388294960358,0.9256174128738335,0.9626761360556494,0.939308605385808,0.9209955287022974,0.8972095342967197,0.8960918463503211,0.899523809189134
2025-03-12,0.9651380256326852,0.909819768450271,0.9289358995364657,0.9626012165270992,0.944347877507741,0.9178010079853204,0.8941071098972173,0.8928106896372593,0.8984282712357995
2025-03-13,0.9655698829049679,0.9080988573346889,0.9299651168255265,0.9631382445183666,0.9446257511462297,0.9151507801907759,0.8902139970050662,0.8897051561953481,0.895497517840073
2025-03-17,0.9730193706239356,0.917339177283097,0.9381108648442271,0.9704169162645943,0.9532976383688729,0.9206095595790555,0.8956280460929399,0.8950290706126682,0.8999576044226342
2025-03-18,0.9731575203649555,0.917339177283097,0.9381108648442271,0.970585498907232,0.9532976383688729,0.9207257965782806,0.8957304451264264,0.895126935711526,0.9129739603380744
2025-03-19,0.9877446070781535,0.9407335213283949,0.9597711939609065,0.9864404558986966,0.9766167914939643,0.936473825634076,0.912884403694607,0.9118263944161145,0.9159046356428497
2025-03-20,0.9982703210497895,0.9489299628536646,0.9703750261237477,0.9967621001538997,0.987667097889653,0.9487467883969628,0.9255370555301452,0.9235867900388658,0.9272217324618071
2025-03-21,1.0015536068796531,0.9492774569235516,0.9703854972677871,0.9982217218217588,0.9869588772583552,0.9533451800175362,0.9310990153774603,0.9289125343513555,0.9336089475362344
2025-03-24,1.0047914750497615,0.9498132685495253,0.9729744302351001,1.0014201022882163,0.9880142646717971,0.9604418836814603,0.9402597313138723,0.9377013704630576,0.9459215478001349
2025-03-25,1.0032941144067409,0.9546573452042113,0.9729642676121985,1.0007954632990834,0.989436053789105,0.9573680617184965,0.9367575593937599,0.9348097885042886,0.946333399476369
2025-03-26,0.9976631988432296,0.9523369429337583,0.9720598599480063,0.996546847925858,0.9889266053453686,0.951274444594058,0.9301442848204486,0.9283718996471264,0.9390645375637389
2025-03-27,1.0016359256412068,0.961657638832312,0.9806290340315155,1.001253178617743,0.9985624186373843,0.9565134749955762,0.9357593212552093,0.9341273676703713,0.9432666897347336
2025-03-28,1.000537639414067,0.9598655474681367,0.9813299671761965,1.0006903358135457,0.9987782465395916,0.9538986297790188,0.932667413132253,0.9308602325710575,0.9403639709904611
2025-04-01,0.9976941095089703,0.9438644730982171,0.9719554763928179,0.995928074726888,0.9881950162667982,0.9450645084681377,0.9206775866285035,0.9185354520333575,0.9262241205611834
2025-04-02,1.0008682404043432,0.9499303977748541,0.9796832094012058,1.0012869705745797,0.9959303193580766,0.9518847661342504,0.9289245310650965,0.9267703065842569,0.9328872309659358
