date,strategy,ticker,weight_pct
2025-07-01,min_variance,TITAN.NS,7.455665097784125e-17
2025-08-01,min_variance,TITAN.NS,0.18883007620030942
2025-09-01,min_variance,TITAN.NS,2.076401730219853
2025-10-01,min_variance,TITAN.NS,-4.68672343315532e-16
2025-11-03,min_variance,TITAN.NS,3.5608323576989705e-16
2025-12-01,min_variance,TITAN.NS,0.468761542367936
2026-01-01,min_variance,TITAN.NS,1.9274506989224054
2026-02-02,min_variance,TITAN.NS,4.378724084656297
2026-03-02,min_variance,TITAN.NS,4.063988871331156
2026-04-01,min_variance,TITAN.NS,4.8072931772826495
2026-05-04,min_variance,TITAN.NS,3.8455469974741168
2026-06-01,min_variance,TITAN.NS,0.8606236783423056
2024-08-01,min_variance,MARUTI.NS,0.0
2024-09-02,min_variance,MARUTI.NS,0.0
2024-10-01,min_variance,MARUTI.NS,0.0
2024-11-01,min_variance,MARUTI.NS,8.905486342294456
2024-12-02,min_variance,MARUTI.NS,6.1154648101265865
2025-01-01,min_variance,MARUTI.NS,2.4929898136226383
2025-02-01,min_variance,MARUTI.NS,2.7751854352580337e-15
2025-03-03,min_variance,MARUTI.NS,3.624705366043088
2025-04-01,min_variance,MARUTI.NS,3.7718150619787907
2025-05-02,min_variance,MARUTI.NS,5.3811246367200845
2025-06-02,min_variance,MARUTI.NS,4.228812859993204
2025-07-01,min_variance,MARUTI.NS,1.9321179904773316
2025-08-01,min_variance,MARUTI.NS,1.6500683328999626
2025-09-01,min_variance,MARUTI.NS,5.504477160766588
2025-10-01,min_variance,MARUTI.NS,9.138764442560172
2025-11-03,min_variance,MARUTI.NS,3.9509002185658075
2025-12-01,min_variance,MARUTI.NS,1.1538411705465674
2026-01-01,min_variance,MARUTI.NS,0.9182686020279329
2026-02-02,min_variance,MARUTI.NS,6.4959227114348606
2026-03-02,min_variance,MARUTI.NS,6.391271391779843
2026-04-01,min_variance,MARUTI.NS,3.1921323456926167
2026-05-04,min_variance,MARUTI.NS,1.018878224466428
2026-06-01,min_variance,MARUTI.NS,2.0719470833649694
2024-08-01,min_variance,TECHM.NS,0.0
2024-09-02,min_variance,TECHM.NS,0.0
2024-10-01,min_variance,TECHM.NS,0.0
2024-11-01,min_variance,TECHM.NS,6.485864702912826e-15
2024-12-02,min_variance,TECHM.NS,-4.6957426158687435e-16
2025-01-01,min_variance,TECHM.NS,4.389186352931403e-15
2025-02-01,min_variance,TECHM.NS,3.559726857457588e-15
2025-03-03,min_variance,TECHM.NS,-4.3576625381452104e-16
2025-04-01,min_variance,TECHM.NS,5.763403553730637e-16
2025-05-02,min_variance,TECHM.NS,7.911906927240505e-16
2025-06-02,min_variance,TECHM.NS,4.650127046044831e-16
2025-07-01,min_variance,TECHM.NS,-3.7486995401584423e-16
2025-08-01,min_variance,TECHM.NS,0.6610828561607069
2025-09-01,min_variance,TECHM.NS,1.7644298938483298
2025-10-01,min_variance,TECHM.NS,1.4473815945074722
2025-11-03,min_variance,TECHM.NS,-2.2314514876903424e-15
2025-12-01,min_variance,TECHM.NS,-5.845448820360421e-16
2026-01-01,min_variance,TECHM.NS,1.3197007676700693e-16
2026-02-02,min_variance,TECHM.NS,2.5254062364007006e-16
2026-03-02,min_variance,TECHM.NS,-2.3188527093880207e-15
2026-04-01,min_variance,TECHM.NS,3.0274540848801124
2026-05-04,min_variance,TECHM.NS,5.769203594597378
2026-06-01,min_variance,TECHM.NS,6.396254125707566
2024-08-01,min_variance,LT.NS,0.0
2024-09-02,min_variance,LT.NS,0.0
2024-10-01,min_variance,LT.NS,0.0
2024-11-01,min_variance,LT.NS,-1.978170888451904e-15
2024-12-02,min_variance,LT.NS,-7.091070466569578e-17
2025-01-01,min_variance,LT.NS,9.677480070276052e-16
2025-02-01,min_variance,LT.NS,0.41776910735959055
2025-03-03,min_variance,LT.NS,-6.907615869923535e-16
2025-04-01,min_variance,LT.NS,6.377189083458175e-16
2025-05-02,min_variance,LT.NS,4.2844488806921104e-16
2025-06-02,min_variance,LT.NS,4.559996411838836e-16
2025-07-01,min_variance,LT.NS,-7.923314874584291e-16
2025-08-01,min_variance,LT.NS,5.683518672743428e-16
2025-09-01,min_variance,LT.NS,5.779447166453236e-16
2025-10-01,min_variance,LT.NS,-2.8523383847280193e-15
2025-11-03,min_variance,LT.NS,-2.9577635885660717e-16
2025-12-01,min_variance,LT.NS,5.09075580553289e-16
2026-01-01,min_variance,LT.NS,-4.090442749230167e-17
2026-02-02,min_variance,LT.NS,1.4292876920677912e-15
2026-03-02,min_variance,LT.NS,1.0903957017955576e-15
2026-04-01,min_variance,LT.NS,-1.8610707809550855e-16
2026-05-04,min_variance,LT.NS,1.1278018672825702e-15
2026-06-01,min_variance,LT.NS,-5.672425118989344e-17
2024-08-01,min_variance,ONGC.NS,0.0
2024-09-02,min_variance,ONGC.NS,0.0
2024-10-01,min_variance,ONGC.NS,0.0
2024-11-01,min_variance,ONGC.NS,1.3566200563851973e-15
2024-12-02,min_variance,ONGC.NS,4.65311233855098e-15
2025-01-01,min_variance,ONGC.NS,2.193363642907288e-16
2025-02-01,min_variance,ONGC.NS,-2.9531729389752145e-16
2025-03-03,min_variance,ONGC.NS,-4.965325169787209e-16
2025-04-01,min_variance,ONGC.NS,2.9554937972540434e-15
2025-05-02,min_variance,ONGC.NS,3.395753186961662e-15
2025-06-02,min_variance,ONGC.NS,3.378422525069074e-15
2025-07-01,min_variance,ONGC.NS,-7.852506215158573e-16
2025-08-01,min_variance,ONGC.NS,2.905631594399385e-15
2025-09-01,min_variance,ONGC.NS,-8.412723826023342e-16
2025-10-01,min_variance,ONGC.NS,1.3140342107039525e-15
2025-11-03,min_variance,ONGC.NS,-5.2938081696436173e-17
2025-12-01,min_variance,ONGC.NS,1.8604647209283527e-16
2026-01-01,min_variance,ONGC.NS,-1.2484995903101432e-15
2026-02-02,min_variance,ONGC.NS,-6.992811836323616e-16
2026-03-02,min_variance,ONGC.NS,5.893637622143828e-16
2026-04-01,min_variance,ONGC.NS,8.545921615318113
2026-05-04,min_variance,ONGC.NS,12.50948246222629
2026-06-01,min_variance,ONGC.NS,13.61082666771691
2024-08-01,min_variance,GOLDBEES.NS,0.0
2024-09-02,min_variance,GOLDBEES.NS,0.0
2024-10-01,min_variance,GOLDBEES.NS,0.0
2024-11-01,min_variance,GOLDBEES.NS,21.658331727728566
2024-12-02,min_variance,GOLDBEES.NS,25.0
2025-01-01,min_variance,GOLDBEES.NS,25.0
2025-02-01,min_variance,GOLDBEES.NS,23.598146742166538
2025-03-03,min_variance,GOLDBEES.NS,25.0
2025-04-01,min_variance,GOLDBEES.NS,25.0
2025-05-02,min_variance,GOLDBEES.NS,25.0
2025-06-02,min_variance,GOLDBEES.NS,25.0
2025-07-01,min_variance,GOLDBEES.NS,25.0
2025-08-01,min_variance,GOLDBEES.NS,25.0
2025-09-01,min_variance,GOLDBEES.NS,25.0
2025-10-01,min_variance,GOLDBEES.NS,25.0
2025-11-03,min_variance,GOLDBEES.NS,22.322263289687257
2025-12-01,min_variance,GOLDBEES.NS,19.46001336250921
2026-01-01,min_variance,GOLDBEES.NS,18.022179241246157
2026-02-02,min_variance,GOLDBEES.NS,12.204566544522903
2026-03-02,min_variance,GOLDBEES.NS,10.185534993455525
2026-04-01,min_variance,GOLDBEES.NS,9.514778050052417
2026-05-04,min_variance,GOLDBEES.NS,7.582208857815548
2026-06-01,min_variance,GOLDBEES.NS,7.246189981790406
2024-08-01,min_variance,INDIGO.NS,0.0
2024-09-02,min_variance,INDIGO.NS,0.0
2024-10-01,min_variance,INDIGO.NS,0.0
2024-11-01,min_variance,INDIGO.NS,4.14404130797712e-15
2024-12-02,min_variance,INDIGO.NS,2.0643431087112152e-15
2025-01-01,min_variance,INDIGO.NS,2.947344819061391e-15
2025-02-01,min_variance,INDIGO.NS,3.749355480819045e-15
2025-03-03,min_variance,INDIGO.NS,2.353861272237938
2025-04-01,min_variance,INDIGO.NS,0.564311456810269
2025-05-02,min_variance,INDIGO.NS,0.4376631386731287
2025-06-02,min_variance,INDIGO.NS,9.124768052718164e-16
2025-07-01,min_variance,INDIGO.NS,-2.354603885337287e-16
2025-08-01,min_variance,INDIGO.NS,2.65497529609831
2025-09-01,min_variance,INDIGO.NS,1.627798707087083
2025-10-01,min_variance,INDIGO.NS,1.3217265172698884
2025-11-03,min_variance,INDIGO.NS,0.15957291168055093
2025-12-01,min_variance,INDIGO.NS,1.0441067140569881e-15
2026-01-01,min_variance,INDIGO.NS,-5.85920970087963e-16
2026-02-02,min_variance,INDIGO.NS,-4.1311033868064134e-16
2026-03-02,min_variance,INDIGO.NS,-8.244549249010204e-16
2026-04-01,min_variance,INDIGO.NS,-2.0407711211223535e-15
2026-05-04,min_variance,INDIGO.NS,9.734810311734835e-16
2026-06-01,min_variance,INDIGO.NS,-4.2213952589916494e-16
2024-08-01,min_variance,PERSISTENT.NS,0.0
2024-09-02,min_variance,PERSISTENT.NS,0.0
2024-10-01,min_variance,PERSISTENT.NS,0.0
2024-11-01,min_variance,PERSISTENT.NS,2.2932503736690807e-15
2024-12-02,min_variance,PERSISTENT.NS,-2.533117772107448e-15
2025-01-01,min_variance,PERSISTENT.NS,-2.496605678318982e-15
2025-02-01,min_variance,PERSISTENT.NS,4.347957887996888e-16
2025-03-03,min_variance,PERSISTENT.NS,-7.977485068480701e-16
2025-04-01,min_variance,PERSISTENT.NS,2.460803268123655e-15
2025-05-02,min_variance,PERSISTENT.NS,8.435251575469207e-17
2025-06-02,min_variance,PERSISTENT.NS,8.453513166412486e-16
2025-07-01,min_variance,PERSISTENT.NS,-1.5319094804622103e-16
2025-08-01,min_variance,PERSISTENT.NS,-3.0631346686408954e-17
2025-09-01,min_variance,PERSISTENT.NS,8.134414834854965e-16
2025-10-01,min_variance,PERSISTENT.NS,1.4302133041374355e-16
2025-11-03,min_variance,PERSISTENT.NS,-1.705692355145983e-15
2025-12-01,min_variance,PERSISTENT.NS,-9.323516513369827e-16
2026-01-01,min_variance,PERSISTENT.NS,-1.2286087311092756e-15
2026-02-02,min_variance,PERSISTENT.NS,-8.361511295991735e-17
2026-03-02,min_variance,PERSISTENT.NS,8.369544180547306e-16
2026-04-01,min_variance,PERSISTENT.NS,-9.314902130072037e-16
2026-05-04,min_variance,PERSISTENT.NS,-1.3416670084956917e-18
2026-06-01,min_variance,PERSISTENT.NS,6.73950205239409e-16
2024-08-01,min_variance,FEDERALBNK.NS,0.0
2024-09-02,min_variance,FEDERALBNK.NS,0.0
2024-10-01,min_variance,FEDERALBNK.NS,0.0
2024-11-01,min_variance,FEDERALBNK.NS,3.787840143579071e-16
2024-12-02,min_variance,FEDERALBNK.NS,-1.0134297976469084e-15
2025-01-01,min_variance,FEDERALBNK.NS,0.5010270449301154
2025-02-01,min_variance,FEDERALBNK.NS,1.4588879760295569e-15
2025-03-03,min_variance,FEDERALBNK.NS,3.5046384288167283
2025-04-01,min_variance,FEDERALBNK.NS,2.2637316701435894
2025-05-02,min_variance,FEDERALBNK.NS,2.721624789676158
2025-06-02,min_variance,FEDERALBNK.NS,1.501778150182107
2025-07-01,min_variance,FEDERALBNK.NS,3.117054391010498
2025-08-01,min_variance,FEDERALBNK.NS,3.731222382929574
2025-09-01,min_variance,FEDERALBNK.NS,3.9455707196765575
2025-10-01,min_variance,FEDERALBNK.NS,4.373521688237318
2025-11-03,min_variance,FEDERALBNK.NS,6.560447645685702
2025-12-01,min_variance,FEDERALBNK.NS,6.170867691726242
2026-01-01,min_variance,FEDERALBNK.NS,5.709568608583808
2026-02-02,min_variance,FEDERALBNK.NS,6.535856725111615
2026-03-02,min_variance,FEDERALBNK.NS,6.301487839756545
2026-04-01,min_variance,FEDERALBNK.NS,6.300750479262905
2026-05-04,min_variance,FEDERALBNK.NS,3.223215369331736
2026-06-01,min_variance,FEDERALBNK.NS,5.965128886880321
2024-08-01,min_variance,LUPIN.NS,0.0
2024-09-02,min_variance,LUPIN.NS,0.0
2024-10-01,min_variance,LUPIN.NS,0.0
2024-11-01,min_variance,LUPIN.NS,1.1646679535285027e-15
2024-12-02,min_variance,LUPIN.NS,8.360651564546804e-16
