Date,Close
2023-06-26,2915.70703125
2023-06-27,2922.74609375
2023-06-28,2939.291259765625
2023-06-30,3018.636474609375
2023-07-03,2991.2587890625
2023-07-04,3024.669921875
2023-07-05,3034.81640625
2023-07-06,3037.512451171875
2023-07-07,3043.31787109375
2023-07-10,2990.93896484375
2023-07-11,2991.3505859375
2023-07-12,2979.923583984375
2023-07-13,3053.647216796875
2023-07-14,3212.79443359375
2023-07-17,3191.8154296875
2023-07-18,3196.52294921875
2023-07-19,3172.024658203125
2023-07-20,3174.087646484375
2023-07-21,3087.0205078125
2023-07-24,3111.26171875
2023-07-25,3115.2939453125
2023-07-26,3105.350830078125
2023-07-27,3113.23193359375
2023-07-28,3075.197509765625
2023-07-31,3135.73193359375
2023-08-01,3163.777099609375
2023-08-02,3153.32861328125
2023-08-03,3116.027099609375
2023-08-04,3155.986572265625
2023-08-07,3193.1044921875
2023-08-08,3180.777587890625
2023-08-09,3173.354248046875
2023-08-10,3154.65771484375
2023-08-11,3160.79833984375
2023-08-14,3161.760498046875
2023-08-16,3169.595947265625
2023-08-17,3148.837890625
2023-08-18,3085.9208984375
2023-08-21,3117.58544921875
2023-08-22,3099.7138671875
2023-08-23,3114.46923828125
2023-08-24,3104.845947265625
2023-08-25,3098.93505859375
2023-08-28,3093.66552734375
2023-08-29,3094.21484375
2023-08-30,3107.77880859375
2023-08-31,3076.4814453125
2023-09-01,3097.010498046875
2023-09-04,3133.02783203125
2023-09-05,3142.97216796875
2023-09-06,3143.4765625
2023-09-07,3166.7099609375
2023-09-08,3154.473876953125
2023-09-11,3189.98828125
2023-09-12,3281.77490234375
2023-09-13,3269.906494140625
2023-09-14,3262.7578125
2023-09-15,3297.813232421875
2023-09-18,3305.008056640625
2023-09-20,3304.91650390625
2023-09-21,3285.8994140625
2023-09-22,3302.716796875
2023-09-25,3278.4296875
2023-09-26,3286.266357421875
2023-09-27,3289.565185546875
2023-09-28,3241.403564453125
2023-09-29,3233.934326171875
2023-10-03,3220.416015625
2023-10-04,3242.31982421875
2023-10-05,3289.61083984375
2023-10-06,3318.984619140625
2023-10-09,3334.519287109375
2023-10-10,3325.858154296875
2023-10-11,3308.445068359375
2023-10-12,3246.719482421875
2023-10-13,3272.656494140625
2023-10-16,3229.76416015625
2023-10-17,3214.18359375
2023-10-18,3196.037353515625
2023-10-19,3175.2705078125
2023-10-20,3211.014892578125
2023-10-23,3133.462890625
2023-10-25,3115.03955078125
2023-10-26,3066.017822265625
2023-10-27,3079.06591796875
2023-10-30,3104.4267578125
2023-10-31,3095.421630859375
2023-11-01,3060.41259765625
2023-11-02,3087.4736328125
2023-11-03,3079.02001953125
2023-11-06,3105.988525390625
2023-11-07,3096.98388671875
2023-11-08,3107.183349609375
2023-11-09,3075.849609375
2023-11-10,3062.985595703125
2023-11-13,3061.239501953125
2023-11-15,3128.087158203125
2023-11-16,3214.047119140625
2023-11-17,3218.273681640625
2023-11-20,3234.032470703125
2023-11-21,3225.39453125
2023-11-22,3243.72607421875
2023-11-23,3223.60302734375
2023-11-24,3176.603515625
2023-11-28,3188.59423828125
2023-11-29,3228.656982421875
2023-11-30,3204.628662109375
2023-12-01,3226.726806640625
2023-12-04,3227.462158203125
2023-12-05,3245.05859375
2023-12-06,3311.676025390625
2023-12-07,3321.599609375
2023-12-08,3332.442626953125
2023-12-11,3347.32763671875
2023-12-12,3374.15869140625
2023-12-13,3301.982177734375
2023-12-14,3369.70263671875
2023-12-15,3547.732421875
2023-12-18,3546.077880859375
2023-12-19,3506.567138671875
2023-12-20,3473.349853515625
2023-12-21,3480.1953125
2023-12-22,3513.734130859375
2023-12-26,3487.59228515625
2023-12-27,3501.972900390625
2023-12-28,3491.58984375
2023-12-29,3485.616943359375
2024-01-01,3501.881103515625
2024-01-02,3476.24462890625
2024-01-03,3392.21484375
2024-01-04,3369.288818359375
2024-01-05,3434.619873046875
2024-01-08,3379.856201171875
2024-01-09,3390.5146484375
2024-01-10,3411.78662109375
2024-01-11,3432.4609375
2024-01-12,3567.76318359375
2024-01-15,3587.0595703125
2024-01-16,3548.008056640625
2024-01-17,3569.417724609375
2024-01-18,3585.956787109375
2024-01-19,3648.3662109375
2024-01-23,3569.9033203125
2024-01-24,3554.6826171875
2024-01-25,3525.537109375
2024-01-29,3516.93212890625
2024-01-30,3516.515869140625
2024-01-31,3530.764892578125
2024-02-01,3566.1103515625
2024-02-02,3669.87841796875
2024-02-05,3676.355224609375
2024-02-06,3826.896240234375
2024-02-07,3778.226806640625
2024-02-08,3825.13818359375
2024-02-09,3824.76806640625
2024-02-12,3812.73974609375
2024-02-13,3839.38720703125
2024-02-14,3793.678955078125
2024-02-15,3796.547607421875
2024-02-16,3819.771240234375
2024-02-19,3797.1025390625
2024-02-20,3729.41943359375
2024-02-21,3693.195068359375
2024-02-22,3781.650390625
2024-02-23,3749.2666015625
2024-02-26,3702.031494140625
2024-02-27,3797.657470703125
2024-02-28,3811.12060546875
2024-02-29,3789.052734375
2024-03-01,3788.35888671875
2024-03-04,3775.728515625
2024-03-05,3712.255615234375
2024-03-06,3760.5546875
2024-03-07,3801.54345703125
2024-03-11,3814.266357421875
2024-03-12,3878.94189453125
2024-03-13,3838.924560546875
2024-03-14,3893.14501953125
2024-03-15,3903.924072265625
2024-03-18,3842.16259765625
2024-03-19,3680.056396484375
2024-03-20,3674.134765625
2024-03-21,3676.031494140625
2024-03-22,3618.618896484375
2024-03-26,3587.714599609375
2024-03-27,3553.8505859375
2024-03-28,3586.6044921875
2024-04-01,3624.031494140625
2024-04-02,3593.544189453125
2024-04-03,3652.298583984375
2024-04-04,3704.11328125
2024-04-05,3681.86083984375
2024-04-08,3675.661376953125
2024-04-09,3651.6044921875
2024-04-10,3686.85693359375
2024-04-12,3702.35498046875
2024-04-15,3646.654296875
2024-04-16,3583.365966796875
2024-04-18,3573.37353515625
2024-04-19,3540.24853515625
2024-04-22,3575.779296875
2024-04-23,3585.124267578125
2024-04-24,3544.736328125
2024-04-25,3564.3056640625
2024-04-26,3535.76171875
2024-04-29,3580.96044921875
2024-04-30,3535.113525390625
2024-05-02,3574.576416015625
2024-05-03,3556.16357421875
2024-05-06,3628.010498046875
2024-05-07,3681.5830078125
2024-05-08,3679.732421875
2024-05-09,3664.234375
2024-05-10,3602.88916015625
2024-05-13,3652.760986328125
2024-05-14,3609.6435546875
2024-05-15,3590.398193359375
2024-05-16,3635.646240234375
2024-05-17,3573.34326171875
2024-05-21,3560.38818359375
2024-05-22,3571.3857421875
2024-05-23,3628.656494140625
2024-05-24,3587.695556640625
2024-05-27,3585.412109375
2024-05-28,3578.748291015625
2024-05-29,3544.963623046875
2024-05-30,3482.0078125
2024-05-31,3421.28857421875
2024-06-03,3451.019287109375
2024-06-04,3462.3427734375
2024-06-05,3491.65380859375
2024-06-06,3569.89453125
2024-06-07,3629.122314453125
2024-06-10,3596.26953125
2024-06-11,3590.11865234375
2024-06-12,3571.059326171875
2024-06-13,3614.396728515625
2024-06-14,3571.43212890625
2024-06-18,3555.635498046875
2024-06-19,3543.146484375
2024-06-20,3529.678955078125
2024-06-21,3551.580810546875
2024-06-24,3557.219482421875
2024-06-25,3577.396728515625
2024-06-26,3593.61328125
2024-06-27,3666.588134765625
2024-06-28,3638.62841796875
2024-07-01,3707.64208984375
2024-07-02,3744.176513671875
2024-07-03,3695.5732421875
2024-07-04,3747.485107421875
2024-07-05,3738.957275390625
2024-07-08,3721.622314453125
2024-07-09,3714.4462890625
2024-07-10,3643.28857421875
2024-07-11,3656.849365234375
2024-07-12,3899.39990234375
2024-07-15,3885.65283203125
2024-07-16,3894.2734375
2024-07-18,4022.049072265625
2024-07-19,4019.1064453125
2024-07-22,4005.047607421875
2024-07-23,4019.060302734375
2024-07-24,4022.703369140625
2024-07-25,4037.883544921875
2024-07-26,4098.93017578125
2024-07-29,4092.62451171875
2024-07-30,4077.911865234375
2024-07-31,4096.59521484375
2024-08-01,4107.57080078125
2024-08-02,4001.030517578125
2024-08-05,3881.458984375
2024-08-06,3896.545654296875
2024-08-07,3923.869873046875
