Date,Close
2023-06-26,2505.200439453125
2023-06-27,2504.49169921875
2023-06-28,2513.843505859375
2023-06-30,2529.807373046875
2023-07-03,2551.439208984375
2023-07-04,2550.447265625
2023-07-05,2603.20361328125
2023-07-06,2604.384521484375
2023-07-07,2548.652587890625
2023-07-10,2509.40380859375
2023-07-11,2535.805908203125
2023-07-12,2525.556640625
2023-07-13,2507.65625
2023-07-14,2528.62646484375
2023-07-17,2533.160888671875
2023-07-18,2534.2001953125
2023-07-19,2523.620361328125
2023-07-20,2553.51708984375
2023-07-21,2459.7646484375
2023-07-24,2437.330078125
2023-07-25,2425.900390625
2023-07-26,2440.211181640625
2023-07-27,2427.505859375
2023-07-28,2441.439208984375
2023-07-31,2418.95751953125
2023-08-01,2409.794677734375
2023-08-02,2426.656005859375
2023-08-03,2409.983642578125
2023-08-04,2404.977294921875
2023-08-07,2426.892333984375
2023-08-08,2423.727783203125
2023-08-09,2410.833740234375
2023-08-10,2396.192138671875
2023-08-11,2363.225830078125
2023-08-14,2392.791748046875
2023-08-16,2411.2119140625
2023-08-17,2402.379638671875
2023-08-18,2413.24267578125
2023-08-21,2420.799560546875
2023-08-22,2423.6806640625
2023-08-23,2431.473388671875
2023-08-24,2438.27490234375
2023-08-25,2421.555419921875
2023-08-28,2414.139892578125
2023-08-29,2386.2265625
2023-08-30,2391.705322265625
2023-08-31,2366.29541015625
2023-09-01,2366.0595703125
2023-09-04,2362.84765625
2023-09-05,2368.18505859375
2023-09-06,2383.723876953125
2023-09-07,2368.5625
2023-09-08,2374.560546875
2023-09-11,2395.76708984375
2023-09-12,2360.439208984375
2023-09-13,2367.712646484375
2023-09-14,2362.28076171875
2023-09-15,2332.903564453125
2023-09-18,2350.8037109375
2023-09-20,2330.21142578125
2023-09-21,2336.351318359375
2023-09-22,2344.947265625
2023-09-25,2338.713134765625
2023-09-26,2341.64111328125
2023-09-27,2363.178466796875
2023-09-28,2324.071533203125
2023-09-29,2329.03076171875
2023-10-03,2332.147705078125
2023-10-04,2368.940673828125
2023-10-05,2379.992431640625
2023-10-06,2360.958251953125
2023-10-09,2372.19921875
2023-10-10,2376.82763671875
2023-10-11,2414.80078125
2023-10-12,2415.367919921875
2023-10-13,2427.12841796875
2023-10-16,2416.59619140625
2023-10-17,2414.56494140625
2023-10-18,2407.1025390625
2023-10-19,2406.961181640625
2023-10-20,2356.943359375
2023-10-23,2345.93896484375
2023-10-25,2340.08251953125
2023-10-26,2339.232177734375
2023-10-27,2344.569580078125
2023-10-30,2341.593994140625
2023-10-31,2346.411376953125
2023-11-01,2335.312255859375
2023-11-02,2366.28515625
2023-11-03,2387.64697265625
2023-11-06,2376.371337890625
2023-11-07,2375.467041015625
2023-11-08,2397.257568359375
2023-11-09,2356.67431640625
2023-11-10,2366.046630859375
2023-11-13,2358.0537109375
2023-11-15,2365.904052734375
2023-11-16,2370.471435546875
2023-11-17,2406.24951171875
2023-11-20,2384.982421875
2023-11-21,2383.8408203125
2023-11-22,2399.683837890625
2023-11-23,2397.781005859375
2023-11-24,2393.308349609375
2023-11-28,2388.884033203125
2023-11-29,2402.68115234375
2023-11-30,2422.187744140625
2023-12-01,2439.410400390625
2023-12-04,2476.187255859375
2023-12-05,2439.030029296875
2023-12-06,2443.21630859375
2023-12-07,2396.210693359375
2023-12-08,2400.064453125
2023-12-11,2382.31787109375
2023-12-12,2381.4619140625
2023-12-13,2390.16845703125
2023-12-14,2394.402587890625
2023-12-15,2400.635498046875
2023-12-18,2412.62451171875
2023-12-19,2436.603271484375
2023-12-20,2433.55859375
2023-12-21,2429.466552734375
2023-12-22,2450.78173828125
2023-12-26,2459.48779296875
2023-12-27,2481.896728515625
2023-12-28,2506.1611328125
2023-12-29,2534.849853515625
2024-01-01,2526.095703125
2024-01-02,2487.130126953125
2024-01-03,2480.2314453125
2024-01-04,2466.91015625
2024-01-05,2493.077392578125
2024-01-08,2453.302978515625
2024-01-09,2454.730224609375
2024-01-10,2452.494140625
2024-01-11,2413.290771484375
2024-01-12,2420.713134765625
2024-01-15,2448.497802734375
2024-01-16,2444.596435546875
2024-01-17,2438.69677734375
2024-01-18,2424.51904296875
2024-01-19,2441.075439453125
2024-01-23,2260.42626953125
2024-01-24,2323.32275390625
2024-01-25,2310.61962890625
2024-01-29,2325.939697265625
2024-01-30,2339.498779296875
2024-01-31,2361.28955078125
2024-02-01,2353.724609375
2024-02-02,2333.742431640625
2024-02-05,2302.24609375
2024-02-06,2308.764404296875
2024-02-07,2307.90771484375
2024-02-08,2299.9150390625
2024-02-09,2306.6708984375
2024-02-12,2270.036376953125
2024-02-13,2277.981689453125
2024-02-14,2272.22509765625
2024-02-15,2236.92333984375
2024-02-16,2260.140869140625
2024-02-19,2271.4638671875
2024-02-20,2287.5927734375
2024-02-21,2290.447265625
2024-02-22,2272.367919921875
2024-02-23,2278.077392578125
2024-02-26,2287.735107421875
2024-02-27,2288.734375
2024-02-28,2304.197021484375
2024-02-29,2295.39501953125
2024-03-01,2292.921142578125
2024-03-04,2304.625244140625
2024-03-05,2283.54833984375
2024-03-06,2284.45263671875
2024-03-07,2302.293701171875
2024-03-11,2274.033447265625
2024-03-12,2262.900146484375
2024-03-13,2200.52685546875
2024-03-14,2221.460693359375
2024-03-15,2214.895263671875
2024-03-18,2188.489990234375
2024-03-19,2157.089111328125
2024-03-20,2133.30078125
2024-03-21,2133.681396484375
2024-03-22,2147.193359375
2024-03-26,2131.4453125
2024-03-27,2131.15966796875
2024-03-28,2154.615234375
2024-04-01,2175.12060546875
2024-04-02,2175.882080078125
2024-04-03,2155.424072265625
2024-04-04,2155.186279296875
2024-04-05,2157.089111328125
2024-04-08,2158.9921875
2024-04-09,2154.4248046875
2024-04-10,2151.33203125
2024-04-12,2124.118408203125
2024-04-15,2087.721923828125
2024-04-16,2113.17578125
2024-04-18,2107.466552734375
2024-04-19,2123.452392578125
2024-04-22,2132.87255859375
2024-04-23,2153.092529296875
2024-04-24,2150.7138671875
2024-04-25,2122.738525390625
2024-04-26,2114.935791015625
2024-04-29,2118.218994140625
2024-04-30,2122.358154296875
2024-05-02,2118.409423828125
2024-05-03,2109.607421875
2024-05-06,2146.8603515625
2024-05-07,2264.089599609375
2024-05-08,2227.59814453125
2024-05-09,2212.944580078125
2024-05-10,2248.05615234375
2024-05-13,2246.248291015625
2024-05-14,2235.73388671875
2024-05-15,2210.70849609375
2024-05-16,2229.596435546875
2024-05-17,2207.901611328125
2024-05-21,2198.71875
2024-05-22,2252.195556640625
2024-05-23,2267.039306640625
2024-05-24,2254.2412109375
2024-05-27,2268.942138671875
2024-05-28,2279.83740234375
2024-05-29,2258.380615234375
2024-05-30,2237.4462890625
2024-05-31,2216.179931640625
2024-06-03,2241.72802734375
2024-06-04,2375.32470703125
2024-06-05,2476.615478515625
2024-06-06,2426.041748046875
2024-06-07,2452.874755859375
2024-06-10,2441.028076171875
2024-06-11,2432.46435546875
2024-06-12,2406.154296875
2024-06-13,2366.855712890625
2024-06-14,2382.56494140625
2024-06-18,2388.81005859375
2024-06-19,2360.70654296875
2024-06-20,2384.9189453125
2024-06-21,2345.621826171875
2024-06-24,2346.486572265625
2024-06-25,2336.87841796875
2024-06-26,2349.75341796875
2024-06-27,2365.654541015625
2024-06-28,2376.127685546875
2024-07-01,2406.921630859375
2024-07-02,2387.75341796875
2024-07-03,2411.9658203125
2024-07-04,2398.1298828125
2024-07-05,2447.17919921875
2024-07-08,2485.755615234375
2024-07-09,2488.637939453125
2024-07-10,2508.142578125
2024-07-11,2506.60546875
2024-07-12,2519.480224609375
2024-07-15,2517.6064453125
2024-07-16,2583.085693359375
2024-07-18,2631.078125
2024-07-19,2620.124755859375
2024-07-22,2628.099609375
2024-07-23,2657.932861328125
2024-07-24,2610.564697265625
2024-07-25,2601.1005859375
2024-07-26,2604.800048828125
2024-07-29,2605.328369140625
2024-07-30,2585.919921875
2024-07-31,2599.611572265625
2024-08-01,2609.12353515625
2024-08-02,2587.024658203125
2024-08-05,2609.459716796875
2024-08-06,2642.271484375
2024-08-07,2636.506591796875
2024-08-08,2626.081787109375
2024-08-09,2639.533447265625
2024-08-12,2640.974365234375
2024-08-13,2633.96044921875
2024-08-14,2615.368896484375
2024-08-16,2640.5419921875
2024-08-19,2635.065185546875
2024-08-20,2643.232177734375
2024-08-21,2681.808349609375
2024-08-22,2683.34619140625
2024-08-23,2705.252685546875
2024-08-26,2710.5849609375
2024-08-27,2658.4609375
2024-08-28,2656.01123046875
2024-08-29,2676.091796875
2024-08-30,2669.126220703125
2024-09-02,2679.7431640625
2024-09-03,2684.787109375
2024-09-04,2729.897216796875
2024-09-05,2727.206787109375
2024-09-06,2727.687255859375
2024-09-09,2807.290283203125
2024-09-10,2784.99951171875
2024-09-11,2790.331787109375
2024-09-12,2840.534423828125
2024-09-13,2818.00341796875
2024-09-16,2754.734130859375
2024-09-17,2760.883056640625
2024-09-18,2763.141357421875
2024-09-19,2797.63427734375
2024-09-20,2860.903564453125
2024-09-23,2909.85693359375
2024-09-24,2834.91357421875
2024-09-25,2833.376220703125
2024-09-26,2869.070556640625
2024-09-27,2849.998291015625
2024-09-30,2842.360107421875
2024-10-01,2809.1640625
2024-10-03,2779.955322265625
2024-10-04,2737.103271484375
2024-10-07,2722.35498046875
2024-10-08,2708.327392578125
2024-10-09,2660.430908203125
2024-10-10,2646.7392578125
2024-10-11,2674.1220703125
2024-10-14,2679.791015625
2024-10-15,2672.44091796875
2024-10-16,2672.248779296875
2024-10-17,2631.31787109375
2024-10-18,2610.613037109375
2024-10-21,2587.98583984375
2024-10-22,2576.60009765625
2024-10-23,2555.078369140625
2024-10-24,2406.921630859375
2024-10-25,2428.971923828125
2024-10-28,2474.8505859375
2024-10-29,2447.8037109375
2024-10-30,2454.81787109375
2024-10-31,2429.1640625
2024-11-01,2438.0517578125
2024-11-04,2425.849365234375
2024-11-05,2422.53466796875
2024-11-06,2430.650634765625
2024-11-07,2406.156494140625
2024-11-08,2437.45458984375
2024-11-11,2421.27099609375
2024-11-12,2392.548583984375
2024-11-13,2395.902099609375
2024-11-14,2322.27392578125
2024-11-18,2355.030029296875
2024-11-19,2342.83154296875
2024-11-21,2316.05322265625
2024-11-22,2376.754150390625
2024-11-25,2402.219970703125
2024-11-26,2409.7529296875
2024-11-27,2417.237060546875
2024-11-28,2393.22900390625
2024-11-29,2426.22802734375
2024-12-02,2409.704345703125
2024-12-03,2413.30078125
2024-12-04,2395.464599609375
2024-12-05,2424.7216796875
2024-12-06,2414.22412109375
2024-12-09,2333.50048828125
2024-12-10,2330.196044921875
2024-12-11,2334.083740234375
2024-12-12,2279.263427734375
2024-12-13,2323.149169921875
2024-12-16,2299.86962890625
2024-12-17,2297.05078125
2024-12-18,2293.114501953125
2024-12-19,2293.74609375
2024-12-20,2268.52294921875
2024-12-23,2273.3828125
2024-12-24,2270.126953125
2024-12-26,2267.4052734375
2024-12-27,2275.667236328125
2024-12-30,2277.85400390625
2024-12-31,2261.670654296875
2025-01-01,2257.0537109375
2025-01-02,2303.61181640625
2025-01-03,2338.84619140625
2025-01-06,2309.63818359375
2025-01-07,2323.829345703125
2025-01-08,2333.74365234375
2025-01-09,2367.179931640625
2025-01-10,2373.6435546875
2025-01-13,2382.343017578125
2025-01-14,2301.619384765625
2025-01-15,2306.52783203125
2025-01-16,2279.31201171875
2025-01-17,2288.06005859375
2025-01-20,2279.506591796875
2025-01-21,2274.938232421875
2025-01-22,2277.3193359375
2025-01-23,2256.66455078125
2025-01-24,2301.764892578125
2025-01-27,2325.82177734375
2025-01-28,2321.93408203125
2025-01-29,2317.171142578125
2025-01-30,2341.2763671875
2025-01-31,2399.644287109375
2025-02-01,2435.850830078125
2025-02-03,2373.546142578125
2025-02-04,2369.755859375
2025-02-05,2324.072265625
2025-02-06,2306.236083984375
2025-02-07,2297.63427734375
2025-02-10,2295.30126953125
2025-02-11,2250.395263671875
2025-02-12,2267.162109375
2025-02-13,2256.470458984375
2025-02-14,2253.40869140625
2025-02-17,2264.14892578125
2025-02-18,2231.684814453125
2025-02-19,2187.362060546875
2025-02-20,2185.077880859375
2025-02-21,2178.85693359375
2025-02-24,2178.662841796875
2025-02-25,2196.0126953125
2025-02-27,2182.064697265625
2025-02-28,2128.896728515625
2025-03-03,2115.87255859375
2025-03-04,2096.918701171875
2025-03-05,2109.6513671875
2025-03-06,2156.79296875
2025-03-07,2142.796630859375
2025-03-10,2184.7861328125
2025-03-11,2154.84912109375
2025-03-12,2131.47265625
2025-03-13,2113.8798828125
2025-03-17,2110.42919921875
2025-03-18,2110.42919921875
2025-03-19,2138.422607421875
2025-03-20,2179.586181640625
2025-03-21,2183.27978515625
2025-03-24,2192.99951171875
2025-03-25,2207.6767578125
2025-03-26,2183.03662109375
2025-03-27,2181.773193359375
2025-03-28,2195.5751953125
2025-04-01,2171.27587890625
2025-04-02,2175.2119140625
2025-04-03,2181.676025390625
2025-04-04,2181.676025390625
2025-04-07,2186.389892578125
2025-04-08,2225.123779296875
2025-04-09,2284.172119140625
2025-04-11,2299.86962890625
2025-04-15,2295.35009765625
2025-04-16,2300.30712890625
2025-04-17,2308.4716796875
